"","chr","start","end","extra1","extra2","GeneSymbol","Chr","Start","End"
"47452",5,164566362,171693673,2.2483e-05,4.64814573952125,"TLX3",5,170736288,170739138
"15980",5,164566362,171693673,2.2483e-05,4.64814573952125,"RN7SL339P",5,170786121,170786414
"16179",5,164566362,171693673,2.2483e-05,4.64814573952125,"MIR3912",5,170813660,170813764
"47509",5,164566362,171693673,2.2483e-05,4.64814573952125,"NPM1",5,170814120,170838141
"48539",5,164566362,171693673,2.2483e-05,4.64814573952125,"FGF18",5,170846660,170884627
"48558",5,164566362,171693673,2.2483e-05,4.64814573952125,"SMIM23",5,171212876,171221602
"48609",5,164566362,171693673,2.2483e-05,4.64814573952125,"FBXW11",5,171288553,171433877
"48975",5,164566362,171693673,2.2483e-05,4.64814573952125,"STK10",5,171469077,171615390
"49029",5,164566362,171693673,2.2483e-05,4.64814573952125,"EFCAB9",5,171621176,171630456
"16233",5,164566362,171693673,2.2483e-05,4.64814573952125,"KLF3P1",5,171681422,171682443
"49208",5,172015621,172248256,2.88988898377455e-05,4.53911884051687,"NEURL1B",5,172068269,172118543
"17182",5,172015621,172248256,2.88988898377455e-05,4.53911884051687,"MIR5003",5,172089168,172089266
"49215",5,172015621,172248256,2.88988898377455e-05,4.53911884051687,"DUSP1",5,172195093,172198198
"49245",5,172249034,172498653,2.88988898377455e-05,4.53911884051687,"ERGIC1",5,172261278,172379688
"49463",5,172249034,172498653,2.88988898377455e-05,4.53911884051687,"RPL26L1",5,172385732,172396774
"49540",5,172249034,172498653,2.88988898377455e-05,4.53911884051687,"ATP6V0E1",5,172410760,172462448
"17874",5,172249034,172498653,2.88988898377455e-05,4.53911884051687,"SNORA74B",5,172447731,172447931
"17891",5,172503371,172575733,2.2483e-05,4.64814573952125,"CDC42P5",5,172512345,172513213
"18032",5,172584774,172732127,2.88988898377455e-05,4.53911884051687,"RPL7AP33",5,172652839,172653426
"50026",5,172584774,172732127,2.88988898377455e-05,4.53911884051687,"NKX2-5",5,172659112,172662360
"18097",5,172584774,172732127,2.88988898377455e-05,4.53911884051687,"RNA5SP200",5,172719520,172719622
"50038",5,172733925,176571089,2.2483e-05,4.64814573952125,"STC2",5,172741716,172756506
"18104",5,172733925,176571089,2.2483e-05,4.64814573952125,"RNU6-500P",5,172789137,172789243
"50047",5,172733925,176571089,2.2483e-05,4.64814573952125,"BOD1",5,173034517,173043663
"50150",5,172733925,176571089,2.2483e-05,4.64814573952125,"CPEB4",5,173315283,173388979
"50209",5,172733925,176571089,2.2483e-05,4.64814573952125,"C5orf47",5,173400782,173433143
"21443",5,172733925,176571089,2.2483e-05,4.64814573952125,"GAPDHP71",5,173940308,173941310
"21465",5,172733925,176571089,2.2483e-05,4.64814573952125,"SUMO2P6",5,173988779,173989066
"21492",5,172733925,176571089,2.2483e-05,4.64814573952125,"HIGD1AP3",5,174059935,174060212
"50323",5,172733925,176571089,2.2483e-05,4.64814573952125,"MSX2",5,174151536,174157896
"21510",5,172733925,176571089,2.2483e-05,4.64814573952125,"MIR4634",5,174178737,174178790
"21531",5,172733925,176571089,2.2483e-05,4.64814573952125,"NIFKP2",5,174350093,174350948
"21656",5,172733925,176571089,2.2483e-05,4.64814573952125,"ARL2BPP6",5,174717734,174718255
"50446",5,172733925,176571089,2.2483e-05,4.64814573952125,"DRD1",5,174867042,174871211
"50471",5,172733925,176571089,2.2483e-05,4.64814573952125,"SFXN1",5,174904065,174956745
"21706",5,172733925,176571089,2.2483e-05,4.64814573952125,"RN7SKP148",5,175055191,175055465
"50572",5,172733925,176571089,2.2483e-05,4.64814573952125,"HRH2",5,175085033,175113245
"21710",5,172733925,176571089,2.2483e-05,4.64814573952125,"RNU6-226P",5,175130901,175131007
"50584",5,172733925,176571089,2.2483e-05,4.64814573952125,"CPLX2",5,175223313,175311023
"50661",5,172733925,176571089,2.2483e-05,4.64814573952125,"THOC3",5,175344876,175461683
"21837",5,172733925,176571089,2.2483e-05,4.64814573952125,"OR1X1P",5,175433148,175434390
"50913",5,172733925,176571089,2.2483e-05,4.64814573952125,"FAM153B",5,175487692,175559261
"51152",5,172733925,176571089,2.2483e-05,4.64814573952125,"SIMC1",5,175665365,175772994
"51245",5,172733925,176571089,2.2483e-05,4.64814573952125,"KIAA1191",5,175773064,175788971
"51379",5,172733925,176571089,2.2483e-05,4.64814573952125,"ARL10",5,175792471,175828866
"22309",5,172733925,176571089,2.2483e-05,4.64814573952125,"MIR1271",5,175794949,175795034
"51402",5,172733925,176571089,2.2483e-05,4.64814573952125,"NOP16",5,175810949,175815976
"51445",5,172733925,176571089,2.2483e-05,4.64814573952125,"HIGD2A",5,175815748,175816772
"51461",5,172733925,176571089,2.2483e-05,4.64814573952125,"CLTB",5,175819456,175843570
"51570",5,172733925,176571089,2.2483e-05,4.64814573952125,"FAF2",5,175874629,175937075
"51665",5,172733925,176571089,2.2483e-05,4.64814573952125,"RNF44",5,175953698,175965026
"51870",5,172733925,176571089,2.2483e-05,4.64814573952125,"CDHR2",5,175969512,176022975
"22341",5,172733925,176571089,2.2483e-05,4.64814573952125,"RN7SL684P",5,175974436,175974727
"52567",5,172733925,176571089,2.2483e-05,4.64814573952125,"GPRIN1",5,176022803,176037134
"52574",5,172733925,176571089,2.2483e-05,4.64814573952125,"SNCB",5,176047085,176057530
"22360",5,172733925,176571089,2.2483e-05,4.64814573952125,"MIR4281",5,176056440,176056501
"52590",5,172733925,176571089,2.2483e-05,4.64814573952125,"EIF4E1B",5,176057683,176073642
"52611",5,172733925,176571089,2.2483e-05,4.64814573952125,"TSPAN17",5,176074388,176086058
"52667",5,172733925,176571089,2.2483e-05,4.64814573952125,"UNC5A",5,176237478,176307897
"52728",5,172733925,176571089,2.2483e-05,4.64814573952125,"HK3",5,176307870,176326333
"52777",5,172733925,176571089,2.2483e-05,4.64814573952125,"UIMC1",5,176332006,176449634
"52960",5,172733925,176571089,2.2483e-05,4.64814573952125,"ZNF346",5,176449697,176508190
"22560",5,172733925,176571089,2.2483e-05,4.64814573952125,"ZNF346-IT1",5,176478715,176479964
"53052",5,172733925,176571089,2.2483e-05,4.64814573952125,"FGFR4",5,176513887,176525145
"53563",5,176572520,176762037,2.88988898377455e-05,4.53911884051687,"RAB24",5,176728199,176730745
"53634",5,176572520,176762037,2.88988898377455e-05,4.53911884051687,"MXD3",5,176728462,176739758
"53754",5,176572520,176762037,2.88988898377455e-05,4.53911884051687,"PRELID1",5,176730775,176733960
"22596",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"RN7SL562P",5,176767675,176767919
"53924",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"RGS14",5,176784838,176799602
"54050",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"SLC34A1",5,176806236,176825849
"54087",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"PFN3",5,176827108,176827637
"54175",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"F12",5,176829141,176836577
"54274",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"GRK6",5,176830205,176869902
"22625",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"PRR7-AS1",5,176865504,176874700
"54457",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"PRR7",5,176873446,176883283
"54578",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"DBN1",5,176883609,176901402
"54805",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"PDLIM7",5,176910395,176924607
"54931",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"DOK3",5,176928908,176938275
"55143",5,176767460,176976590,2.88988898377455e-05,4.53911884051687,"DDX41",5,176938578,176944470
"55384",5,176982803,177874940,2.2483e-05,4.64814573952125,"TMED9",5,177019159,177023125
"55469",5,176982803,177874940,2.2483e-05,4.64814573952125,"B4GALT7",5,177027101,177037348
"55531",5,176982803,177874940,2.2483e-05,4.64814573952125,"FAM153A",5,177134982,177210399
"24025",5,176982803,177874940,2.2483e-05,4.64814573952125,"OR1X5P",5,177263435,177264647
"24161",5,176982803,177874940,2.2483e-05,4.64814573952125,"SUDS3P1",5,177398317,177399282
"55789",5,176982803,177874940,2.2483e-05,4.64814573952125,"PROP1",5,177419236,177423243
"55798",5,176982803,177874940,2.2483e-05,4.64814573952125,"FAM153C",5,177433406,177482560
"55807",5,176982803,177874940,2.2483e-05,4.64814573952125,"N4BP3",5,177540444,177553088
"55830",5,176982803,177874940,2.2483e-05,4.64814573952125,"RMND5B",5,177557997,177577566
"55946",5,176982803,177874940,2.2483e-05,4.64814573952125,"NHP2",5,177576461,177580968
"24290",5,176982803,177874940,2.2483e-05,4.64814573952125,"GMCL1P1",5,177612720,177614300
"56061",5,176982803,177874940,2.2483e-05,4.64814573952125,"HNRNPAB",5,177631508,177638164
"56231",5,176982803,177874940,2.2483e-05,4.64814573952125,"PHYKPL",5,177635498,177659792
"24333",5,176982803,177874940,2.2483e-05,4.64814573952125,"RN7SL646P",5,177804925,177805219
"56398",5,177926246,178250122,2.2483e-05,4.64814573952125,"CLK4",5,178029665,178057616
"24384",5,177926246,178250122,2.2483e-05,4.64814573952125,"RN7SKP70",5,178046729,178046999
"56428",5,177926246,178250122,2.2483e-05,4.64814573952125,"ZNF354A",5,178138593,178157703
"24400",5,177926246,178250122,2.2483e-05,4.64814573952125,"AACSP1",5,178191862,178245436
"25050",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"RNU1-39P",5,178311716,178311880
"56482",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"ZFP2",5,178322895,178360213
"25063",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"PIGFP1",5,178349065,178349717
"56507",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"ZNF454",5,178368192,178393434
"56518",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"GRM6",5,178405328,178423207
"56533",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"ZNF879",5,178450753,178462065
"56549",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"ZNF354C",5,178487416,178510538
"56565",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"ADAMTS2",5,178537852,178772431
"25380",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"RN7SL71P",5,178893834,178894126
"56660",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"RUFY1",5,178977559,179037027
"25501",5,178303311,179045555,4.2329473571352e-05,4.37335713257675,"PRDX2P3",5,178999157,178999742
"57243",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"C5orf60",5,179068545,179072047
"57253",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"CBY3",5,179105584,179107975
"57280",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"CANX",5,179105629,179157926
"26505",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"HMGB3P22",5,179106033,179121782
"57328",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"MAML1",5,179159851,179223512
"57337",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"LTC4S",5,179220981,179223648
"57513",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"MGAT4B",5,179224597,179233952
"26518",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"MIR1229",5,179225278,179225346
"57605",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"SQSTM1",5,179233388,179265078
"26521",5,179051538,179273906,4.2329473571352e-05,4.37335713257675,"RN7SKP150",5,179272832,179273152
"58040",5,179277874,179547579,4.2329473571352e-05,4.37335713257675,"TBC1D9B",5,179289066,179334859
"58229",5,179277874,179547579,4.2329473571352e-05,4.37335713257675,"RNF130",5,179338651,179499118
"26534",5,179277874,179547579,4.2329473571352e-05,4.37335713257675,"RPS15AP18",5,179360805,179361196
"26564",5,179277874,179547579,4.2329473571352e-05,4.37335713257675,"MIR340",5,179442303,179442397
"58413",5,179643073,180341895,2.2483e-05,4.64814573952125,"MAPK9",5,179660143,179719099
"58596",5,179643073,180341895,2.2483e-05,4.64814573952125,"GFPT2",5,179727690,179780387
"26642",5,179643073,180341895,2.2483e-05,4.64814573952125,"RNU6-525P",5,179871509,179871612
"58665",5,179643073,180341895,2.2483e-05,4.64814573952125,"CNOT6",5,179921412,180005405
"58745",5,179643073,180341895,2.2483e-05,4.64814573952125,"SCGB3A1",5,180017103,180018540
"58769",5,179643073,180341895,2.2483e-05,4.64814573952125,"FLT4",5,180028506,180076624
"26709",5,179643073,180341895,2.2483e-05,4.64814573952125,"OR2AI1P",5,180119832,180120763
"26726",5,179643073,180341895,2.2483e-05,4.64814573952125,"RNU1-17P",5,180156586,180156737
"58817",5,179643073,180341895,2.2483e-05,4.64814573952125,"OR2Y1",5,180166042,180167099
"58830",5,179643073,180341895,2.2483e-05,4.64814573952125,"MGAT1",5,180217541,180242652
"26757",5,179643073,180341895,2.2483e-05,4.64814573952125,"LINC00847",5,180257957,180262726
"58862",5,179643073,180341895,2.2483e-05,4.64814573952125,"ZFP62",5,180274611,180288286
"44973",6,1200023,1871901,0.0171224463872832,1.76643418495124,"FOXQ1",6,1312675,1314992
"44979",6,1200023,1871901,0.0171224463872832,1.76643418495124,"FOXF2",6,1390069,1395832
"39149",6,1200023,1871901,0.0171224463872832,1.76643418495124,"RN7SL352P",6,1507557,1507851
"45080",6,1200023,1871901,0.0171224463872832,1.76643418495124,"FOXC1",6,1610681,1614127
"39198",6,2148520,2532474,7.29106430155211e-05,4.13720907160609,"GMDS-AS1",6,2245982,2482256
"39246",6,2148520,2532474,7.29106430155211e-05,4.13720907160609,"HMGN2P28",6,2341684,2341950
"46282",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"C6orf195",6,2622147,2634837
"46311",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"MYLK4",6,2663863,2751200
"46681",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"WRNIP1",6,2765648,2787186
"46772",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"SERPINB1",6,2832566,2842240
"39257",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"MIR4645",6,2854265,2854341
"47054",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"SERPINB9",6,2887500,2903514
"47424",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"SERPINB6",6,2948393,2972090
"39307",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"LINC01011",6,2988201,2991407
"47523",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"NQO2",6,2988221,3019996
"39336",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"HTATSF1P2",6,3023376,3024006
"39343",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"FAM136BP",6,3045618,3046034
"39349",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"SERPINB8P1",6,3049069,3049445
"39368",6,2541011,3104964,7.29106430155211e-05,4.13720907160609,"RNA5SP201",6,3088920,3089043
"48095",6,3112988,3803326,2.2483e-05,4.64814573952125,"BPHL",6,3118608,3153812
"48721",6,3112988,3803326,2.2483e-05,4.64814573952125,"TUBB2A",6,3153903,3157760
"39374",6,3112988,3803326,2.2483e-05,4.64814573952125,"TUBB2BP1",6,3177278,3179998
"49304",6,3112988,3803326,2.2483e-05,4.64814573952125,"TUBB2B",6,3224495,3231964
"49700",6,3112988,3803326,2.2483e-05,4.64814573952125,"PSMG4",6,3231637,3303607
"49967",6,3112988,3803326,2.2483e-05,4.64814573952125,"SLC22A23",6,3269196,3457256
"50426",6,3112988,3803326,2.2483e-05,4.64814573952125,"PXDC1",6,3722848,3752260
"50450",6,3804021,3888059,7.29106430155211e-05,4.13720907160609,"FAM50B",6,3849620,3851551
"6785",6,3891572,4253351,2.2483e-05,4.64814573952125,"TDGF1P4",6,3941516,3942035
"50547",6,3891572,4253351,2.2483e-05,4.64814573952125,"PRPF4B",6,4021501,4065217
"51157",6,3891572,4253351,2.2483e-05,4.64814573952125,"FAM217A",6,4049668,4087578
"51234",6,3891572,4253351,2.2483e-05,4.64814573952125,"C6orf201",6,4079440,4131185
"51354",6,3891572,4253351,2.2483e-05,4.64814573952125,"ECI2",6,4115923,4135831
"6930",6,4253413,4498865,7.29106430155211e-05,4.13720907160609,"RNA5SP202",6,4428197,4428315
"7028",6,4701501,4943403,7.29106430155211e-05,4.13720907160609,"PSMC1P11",6,4702697,4704013
"52526",6,4946356,28542520,2.2483e-05,4.64814573952125,"RPP40",6,4994966,5004297
"7147",6,4946356,28542520,2.2483e-05,4.64814573952125,"RMRPP2",6,5045818,5046335
"52683",6,4946356,28542520,2.2483e-05,4.64814573952125,"PPP1R3G",6,5085720,5087455
"52696",6,4946356,28542520,2.2483e-05,4.64814573952125,"LYRM4",6,5102827,5261172
"7175",6,4946356,28542520,2.2483e-05,4.64814573952125,"MIR3691",6,5148467,5148556
"52798",6,4946356,28542520,2.2483e-05,4.64814573952125,"FARS2",6,5261277,5771813
"7243",6,4946356,28542520,2.2483e-05,4.64814573952125,"HNRNPA1P37",6,5609460,5610428
"7345",6,4946356,28542520,2.2483e-05,4.64814573952125,"RN7SL221P",6,5918793,5919077
"7356",6,4946356,28542520,2.2483e-05,4.64814573952125,"PKMP5",6,5972645,5974245
"52970",6,4946356,28542520,2.2483e-05,4.64814573952125,"NRN1",6,5998232,6007200
"53019",6,4946356,28542520,2.2483e-05,4.64814573952125,"F13A1",6,6144318,6321246
"7410",6,4946356,28542520,2.2483e-05,4.64814573952125,"MIR5683",6,6169567,6169642
"7435",6,4946356,28542520,2.2483e-05,4.64814573952125,"LY86-AS1",6,6346698,6623004
"7574",6,4946356,28542520,2.2483e-05,4.64814573952125,"SNAPC5P1",6,6347314,6347614
"7586",6,4946356,28542520,2.2483e-05,4.64814573952125,"CNN3P1",6,6534930,6535864
"53192",6,4946356,28542520,2.2483e-05,4.64814573952125,"LY86",6,6588341,6655216
"7635",6,4946356,28542520,2.2483e-05,4.64814573952125,"BTF3P7",6,6795148,6795635
"7670",6,4946356,28542520,2.2483e-05,4.64814573952125,"RN7SL554P",6,6938835,6939130
"53435",6,4946356,28542520,2.2483e-05,4.64814573952125,"RREB1",6,7107830,7252213
"53640",6,4946356,28542520,2.2483e-05,4.64814573952125,"SSR1",6,7268539,7347679
"54127",6,4946356,28542520,2.2483e-05,4.64814573952125,"CAGE1",6,7326889,7389976
"54541",6,4946356,28542520,2.2483e-05,4.64814573952125,"RIOK1",6,7389729,7418270
"7808",6,4946356,28542520,2.2483e-05,4.64814573952125,"HNRNPLP1",6,7481327,7482827
"11429",6,4946356,28542520,2.2483e-05,4.64814573952125,"DSP",6,7541808,7586950
