Chromosome	Aberration Kind	Region Start [bp]	Region End [bp]	Region Size [bp]	q-value
3	1	160479974	160873395	393422	0.000300430908405579
3	1	161411062	161552074	141013	0.000300430908405579
3	1	161635741	162182178	546438	0.000300430908405579
3	1	162268642	162437811	169170	0.000300430908405579
3	1	163347630	163350596	2967	0.000300430908405579
3	1	174701132	174720531	19400	0.000300430908405579
3	1	174740389	174770655	30267	0.000300430908405579
3	1	187123093	187123388	296	0.000300430908405579
3	1	187825714	187916895	91182	0.000300430908405579
3	1	188420154	188547151	126998	0.000300430908405579
3	1	189232595	189232615	21	0.000300430908405579
3	1	190723732	190916159	192428	0.000300430908405579
3	1	191284700	191320988	36289	0.000300430908405579
3	1	191372038	191372176	139	0.000300430908405579
3	1	191853836	191894727	40892	0.000300430908405579
3	1	192020300	192359833	339534	0.000300430908405579
3	1	192475259	192475293	35	0.000300430908405579
3	1	8601181	8601764	584	0.00173969267822736
3	1	9092444	9126894	34451	0.00173969267822736
3	1	9156488	9339759	183272	0.00173969267822736
3	1	9736452	9771840	35389	0.00173969267822736
3	1	10731865	10757759	25895	0.00173969267822736
3	1	13267234	13295019	27786	0.00173969267822736
3	1	159093030	159215216	122187	0.00173969267822736
3	1	159413737	159551651	137915	0.00173969267822736
3	1	159557055	159569857	12803	0.00173969267822736
3	1	159696998	159765043	68046	0.00173969267822736
3	1	162182702	162266475	83774	0.00173969267822736
3	1	174720851	174737820	16970	0.00173969267822736
3	1	187919958	187954699	34742	0.00173969267822736
3	1	188337348	188419526	82179	0.00173969267822736
3	1	190920131	191284679	364549	0.00173969267822736
3	1	191895437	192020055	124619	0.00173969267822736
3	1	8587456	8600971	13516	0.00712987879295893
3	1	8602939	9091151	488213	0.00712987879295893
3	1	13295435	13676094	380660	0.00712987879295893
3	1	14498753	14499020	268	0.00712987879295893
3	1	149661907	149669898	7992	0.00712987879295893
3	1	158906650	159092308	185659	0.00712987879295893
3	1	159217990	159394562	176573	0.00712987879295893
3	1	159554845	159556111	1267	0.00712987879295893
3	1	187958913	188332852	373940	0.00712987879295893
3	1	8358721	8581373	222653	0.0164564038984587
3	1	13676940	14014690	337751	0.0164564038984587
3	1	14073178	14184014	110837	0.0164564038984587
3	1	148664752	148713896	49145	0.0164564038984587
3	1	148812504	149659533	847030	0.0164564038984587
3	1	149672139	151150422	1478284	0.0164564038984587
3	1	158665225	158904859	239635	0.0164564038984587
3	1	7196043	8358382	1162340	0.0288096474886829
3	1	14017771	14069631	51861	0.0288096474886829
3	1	14184669	14498648	313980	0.0288096474886829
3	1	14500744	14601074	100331	0.0288096474886829
3	1	14919254	14939679	20426	0.0288096474886829
3	1	15091226	15186562	95337	0.0288096474886829
3	1	139317302	139459271	141970	0.0288096474886829
3	1	139464324	139804994	340671	0.0288096474886829
3	1	139808207	140157603	349397	0.0288096474886829
3	1	140388410	140391824	3415	0.0288096474886829
3	1	142759713	145737482	2977770	0.0288096474886829
3	1	145740470	146261772	521303	0.0288096474886829
3	1	146270331	147150457	880127	0.0288096474886829
3	1	147701322	148663039	961718	0.0288096474886829
3	1	148720492	148807001	86510	0.0288096474886829
3	1	151150864	151404254	253391	0.0288096474886829
3	1	151405565	152054222	648658	0.0288096474886829
3	1	152134180	153593647	1459468	0.0288096474886829
3	1	153625164	153864664	239501	0.0288096474886829
3	1	154027472	154740900	713429	0.0288096474886829
3	1	155196875	155242594	45720	0.0288096474886829
3	1	155270553	155333368	62816	0.0288096474886829
3	1	155358717	155451275	92559	0.0288096474886829
3	1	156229833	158664995	2435163	0.0288096474886829
4	1	1648452	2155154	506703	0
4	1	2478521	2502990	24470	0
4	1	73678470	74867278	1188809	0
4	1	75003514	76023618	1020105	0
4	1	77413179	77763214	350036	0
4	1	1588665	1629704	41040	0.000181462989972653
4	1	2157080	2182282	25203	0.000181462989972653
4	1	2335396	2424242	88847	0.000181462989972653
4	1	2436697	2471802	35106	0.000181462989972653
4	1	2505606	2520861	15256	0.000181462989972653
4	1	72944883	73122318	177436	0.000181462989972653
4	1	73150789	73158628	7840	0.000181462989972653
4	1	73234042	73279209	45168	0.000181462989972653
4	1	73292212	73310326	18115	0.000181462989972653
4	1	73415905	73415905	1	0.000181462989972653
4	1	73637255	73676061	38807	0.000181462989972653
4	1	74874935	75001519	126585	0.000181462989972653
4	1	76030607	76593995	563389	0.000181462989972653
4	1	77109438	77413101	303664	0.000181462989972653
4	1	77766758	77883554	116797	0.000181462989972653
4	1	78077374	78162603	85230	0.000181462989972653
4	1	1097915	1185802	87888	0.00174363416058394
4	1	1563920	1586644	22725	0.00174363416058394
4	1	2195089	2225021	29933	0.00174363416058394
4	1	2320937	2331030	10094	0.00174363416058394
4	1	2426642	2434435	7794	0.00174363416058394
4	1	72887675	72923552	35878	0.00174363416058394
4	1	72926707	72943921	17215	0.00174363416058394
4	1	73123805	73147422	23618	0.00174363416058394
4	1	73160645	73231774	71130	0.00174363416058394
4	1	73283797	73289115	5319	0.00174363416058394
4	1	73310845	73351393	40549	0.00174363416058394
4	1	73378375	73415199	36825	0.00174363416058394
4	1	73415918	73469716	53799	0.00174363416058394
4	1	73474681	73531743	57063	0.00174363416058394
4	1	73574733	73637237	62505	0.00174363416058394
4	1	76599439	76741116	141678	0.00174363416058394
4	1	76972558	77105700	133143	0.00174363416058394
4	1	77890793	78075419	184627	0.00174363416058394
4	1	78164121	78170317	6197	0.00174363416058394
4	1	1053934	1093020	39087	0.00378618722294655
4	1	1186465	1237014	50550	0.00378618722294655
4	1	1286605	1293302	6698	0.00378618722294655
4	1	1511831	1554748	42918	0.00378618722294655
4	1	2225310	2319273	93964	0.00378618722294655
4	1	2631009	2647131	16123	0.00378618722294655
4	1	2660970	2816132	155163	0.00378618722294655
4	1	55829057	56073763	244707	0.00378618722294655
4	1	56085958	56124002	38045	0.00378618722294655
4	1	72564709	72614267	49559	0.00378618722294655
4	1	72621849	72621849	1	0.00378618722294655
4	1	72845549	72884978	39430	0.00378618722294655
4	1	72925027	72925381	355	0.00378618722294655
4	1	73353074	73371982	18909	0.00378618722294655
4	1	73473469	73474060	592	0.00378618722294655
4	1	73531808	73574076	42269	0.00378618722294655
4	1	76743381	76963583	220203	0.00378618722294655
4	1	78170469	78306485	136017	0.00378618722294655
4	1	1243877	1285962	42086	0.00722184140969163
4	1	1294961	1506970	212010	0.00722184140969163
4	1	2619331	2624208	4878	0.00722184140969163
4	1	2649547	2660325	10779	0.00722184140969163
4	1	2824322	2881109	56788	0.00722184140969163
4	1	3010609	3131573	120965	0.00722184140969163
4	1	55360425	55724717	364293	0.00722184140969163
4	1	55751071	55819873	68803	0.00722184140969163
4	1	56078666	56083034	4369	0.00722184140969163
4	1	56125042	56195626	70585	0.00722184140969163
4	1	56207711	56231119	23409	0.00722184140969163
4	1	56277624	56281355	3732	0.00722184140969163
4	1	56790878	56842874	51997	0.00722184140969163
4	1	57510286	57614160	103875	0.00722184140969163
4	1	72460493	72559154	98662	0.00722184140969163
4	1	72618985	72618985	1	0.00722184140969163
4	1	72623347	72845193	221847	0.00722184140969163
4	1	78309221	78443990	134770	0.00722184140969163
4	1	78453131	78491336	38206	0.00722184140969163
4	1	2888441	2908955	20515	0.0174211491952414
4	1	2910784	3009132	98349	0.0174211491952414
4	1	3132697	3463452	330756	0.0174211491952414
4	1	3529870	3536176	6307	0.0174211491952414
4	1	3582651	3591595	8945	0.0174211491952414
4	1	8251855	8260812	8958	0.0174211491952414
4	1	54667017	54768727	101711	0.0174211491952414
4	1	54821415	55105884	284470	0.0174211491952414
4	1	55120582	55219285	98704	0.0174211491952414
4	1	55221801	55359457	137657	0.0174211491952414
4	1	55727192	55750163	22972	0.0174211491952414
4	1	56203199	56203199	1	0.0174211491952414
4	1	56237137	56275379	38243	0.0174211491952414
4	1	56281484	56356189	74706	0.0174211491952414
4	1	56570988	56790803	219816	0.0174211491952414
4	1	56843646	56855817	12172	0.0174211491952414
4	1	57442653	57458240	15588	0.0174211491952414
4	1	57461136	57510163	49028	0.0174211491952414
4	1	57616629	57733604	116976	0.0174211491952414
4	1	60037390	60206814	169425	0.0174211491952414
4	1	71972757	72250802	278046	0.0174211491952414
4	1	72447421	72454183	6763	0.0174211491952414
4	1	78446358	78448885	2528	0.0174211491952414
4	1	78494228	78523641	29414	0.0174211491952414
5	1	914233	45378456	44464224	0
6	1	3112988	3803326	690339	0
6	1	3891572	4253351	361780	0
6	1	4499428	4660558	161131	0
6	1	4700684	4701144	461	0
6	1	4946356	28542520	23596165	0
6	1	28557312	28982287	424976	0
6	1	29178138	31176602	1998465	0
6	1	2148520	2532474	383955	7.29106430155211e-05
6	1	2541011	3104964	563954	7.29106430155211e-05
6	1	3804021	3888059	84039	7.29106430155211e-05
6	1	4253413	4498865	245453	7.29106430155211e-05
6	1	4664262	4698667	34406	7.29106430155211e-05
6	1	4701501	4943403	241903	7.29106430155211e-05
6	1	28543161	28543264	104	7.29106430155211e-05
6	1	28987058	29167575	180518	7.29106430155211e-05
6	1	31177915	31205617	27703	7.29106430155211e-05
6	1	1910716	2142233	231518	0.00057688947368421
6	1	2535676	2540447	4772	0.00057688947368421
6	1	31206408	31206408	1	0.00057688947368421
6	1	43571381	43782573	211193	0.00057688947368421
6	1	43787755	44141732	353978	0.00057688947368421
6	1	44177060	44211867	34808	0.00057688947368421
6	1	1874997	1910253	35257	0.00945179057971014
6	1	43395396	43570703	175308	0.00945179057971014
6	1	43784803	43786761	1959	0.00945179057971014
6	1	44152860	44176636	23777	0.00945179057971014
6	1	44217654	44262025	44372	0.00945179057971014
6	1	1200023	1871901	671879	0.0171224463872832
6	1	38154941	38206666	51726	0.0171224463872832
6	1	38247391	38275476	28086	0.0171224463872832
6	1	40370909	40380338	9430	0.0171224463872832
6	1	40425836	40548244	122409	0.0171224463872832
6	1	40640664	40766466	125803	0.0171224463872832
6	1	40817736	40839428	21693	0.0171224463872832
6	1	41125140	41216757	91618	0.0171224463872832
6	1	41536427	41990941	454515	0.0171224463872832
6	1	43252211	43389489	137279	0.0171224463872832
6	1	44266984	44353837	86854	0.0171224463872832
6	1	1014281	1199694	185414	0.0423896030612245
6	1	38152241	38152429	189	0.0423896030612245
6	1	38209609	38236302	26694	0.0423896030612245
6	1	38287704	38321529	33826	0.0423896030612245
6	1	38644139	38644657	519	0.0423896030612245
6	1	38952611	38966918	14308	0.0423896030612245
6	1	39854901	40370499	515599	0.0423896030612245
6	1	40388598	40424680	36083	0.0423896030612245
6	1	40549352	40614217	64866	0.0423896030612245
6	1	40640295	40640295	1	0.0423896030612245
6	1	40772971	40815418	42448	0.0423896030612245
6	1	40844923	40859320	14398	0.0423896030612245
6	1	41057460	41122694	65235	0.0423896030612245
6	1	41218652	41312529	93878	0.0423896030612245
6	1	41347447	41534921	187475	0.0423896030612245
6	1	41993167	42027938	34772	0.0423896030612245
6	1	42047044	42064147	17104	0.0423896030612245
6	1	42290663	42346356	55694	0.0423896030612245
6	1	43161003	43247136	86134	0.0423896030612245
6	1	44356292	44469505	113214	0.0423896030612245
7	1	16795564	17059174	263611	0
7	1	17799600	18114428	314829	0
7	1	24039878	24040383	506	0
7	1	55000518	55094029	93512	0
7	1	55245364	55267920	22557	0
7	1	16766827	16792698	25872	0.000503785927152318
7	1	18117413	18230071	112659	0.000503785927152318
7	1	54808323	54994424	186102	0.000503785927152318
7	1	55094898	55115716	20819	0.000503785927152318
7	1	55123458	55245186	121729	0.000503785927152318
7	1	55268916	55395035	126120	0.000503785927152318
7	1	15598156	16073993	475838	0.00241382194552529
7	1	16085168	16220143	134976	0.00241382194552529
7	1	16236162	16254553	18392	0.00241382194552529
7	1	16403855	16433692	29838	0.00241382194552529
7	1	16525555	16525761	207	0.00241382194552529
7	1	16554248	16672849	118602	0.00241382194552529
7	1	16725088	16766596	41509	0.00241382194552529
7	1	18233182	18583119	349938	0.00241382194552529
7	1	54755769	54808067	52299	0.00241382194552529
7	1	55115822	55123346	7525	0.00241382194552529
7	1	55396115	55612169	216055	0.00241382194552529
7	1	55704979	55790604	85626	0.00241382194552529
7	1	55798100	56005991	207892	0.00241382194552529
7	1	56239415	56423816	184402	0.00241382194552529
7	1	56700303	56704382	4080	0.00241382194552529
7	1	57198661	57198661	1	0.00241382194552529
7	1	15129398	15214298	84901	0.00482712878289474
7	1	15220015	15403527	183513	0.00482712878289474
7	1	15477068	15538801	61734	0.00482712878289474
7	1	15566402	15586391	19990	0.00482712878289474
7	1	16078412	16081500	3089	0.00482712878289474
7	1	16228909	16232148	3240	0.00482712878289474
7	1	16262312	16346556	84245	0.00482712878289474
7	1	16434820	16523773	88954	0.00482712878289474
7	1	16525891	16552413	26523	0.00482712878289474
7	1	16677143	16723675	46533	0.00482712878289474
7	1	17060415	17799341	738927	0.00482712878289474
7	1	18583606	18627486	43881	0.00482712878289474
7	1	54304169	54366489	62321	0.00482712878289474
7	1	54397486	54753353	355868	0.00482712878289474
7	1	55615267	55661503	46237	0.00482712878289474
7	1	55662486	55701707	39222	0.00482712878289474
7	1	55791435	55793010	1576	0.00482712878289474
7	1	56016934	56038302	21369	0.00482712878289474
7	1	56180559	56237055	56497	0.00482712878289474
7	1	56424739	56700186	275448	0.00482712878289474
7	1	56709255	57197823	488569	0.00482712878289474
7	1	57202166	57233096	30931	0.00482712878289474
7	1	1331831	1377048	45218	0.0272444618836915
7	1	1388675	1496621	107947	0.0272444618836915
7	1	13999663	13999756	94	0.0272444618836915
7	1	14096261	14222693	126433	0.0272444618836915
7	1	14265179	14598405	333227	0.0272444618836915
7	1	14601771	14727127	125357	0.0272444618836915
7	1	14733495	15127392	393898	0.0272444618836915
7	1	15216754	15217201	448	0.0272444618836915
7	1	15403738	15476892	73155	0.0272444618836915
7	1	15538862	15565546	26685	0.0272444618836915
7	1	16348763	16403023	54261	0.0272444618836915
7	1	18628038	18893637	265600	0.0272444618836915
7	1	52736727	52742745	6019	0.0272444618836915
7	1	53758476	54303680	545205	0.0272444618836915
7	1	54366714	54395206	28493	0.0272444618836915
7	1	55661506	55662187	682	0.0272444618836915
7	1	56094552	56179716	85165	0.0272444618836915
7	1	57233927	57238635	4709	0.0272444618836915
8	1	75747670	75822923	75254	0
8	1	75957592	76098563	140972	0
8	1	76724602	76931893	207292	0
8	1	76937396	77209149	271754	0
8	1	78592504	78592809	306	0
8	1	80986180	80986578	399	0
8	1	81567136	138924942	57357807	0
8	1	138938061	138986084	48024	0
8	1	139079921	139143072	63152	0
8	1	139144914	145232496	6087583	0
8	1	74837927	74934216	96290	5.93875776397515e-05
8	1	74947552	74998213	50662	5.93875776397515e-05
8	1	75741263	75747476	6214	5.93875776397515e-05
8	1	75823854	75953777	129924	5.93875776397515e-05
8	1	76100433	76128154	27722	5.93875776397515e-05
8	1	76352578	76720837	368260	5.93875776397515e-05
8	1	76937141	76937188	48	5.93875776397515e-05
8	1	77211654	77226009	14356	5.93875776397515e-05
8	1	78283479	78572244	288766	5.93875776397515e-05
8	1	78593877	78624559	30683	5.93875776397515e-05
8	1	79092747	79099492	6746	5.93875776397515e-05
8	1	79121994	79154076	32083	5.93875776397515e-05
8	1	79747248	79997077	249830	5.93875776397515e-05
8	1	80043167	80142266	99100	5.93875776397515e-05
8	1	80344387	80664948	320562	5.93875776397515e-05
8	1	80726336	80890372	164037	5.93875776397515e-05
8	1	80922539	80980662	58124	5.93875776397515e-05
8	1	80988805	81279782	290978	5.93875776397515e-05
8	1	81325402	81561173	235772	5.93875776397515e-05
8	1	138925425	138937939	12515	5.93875776397515e-05
8	1	138986570	139077505	90936	5.93875776397515e-05
8	1	139143419	139143911	493	5.93875776397515e-05
8	1	71220036	71903818	683783	0.00012048918699187
8	1	74364910	74543215	178306	0.00012048918699187
8	1	74564658	74836604	271947	0.00012048918699187
8	1	74934347	74946762	12416	0.00012048918699187
8	1	74998868	75123665	124798	0.00012048918699187
8	1	75288996	75740190	451195	0.00012048918699187
8	1	76128194	76352269	224076	0.00012048918699187
8	1	77231203	77679929	448727	0.00012048918699187
8	1	77689432	78283265	593834	0.00012048918699187
8	1	78578831	78588135	9305	0.00012048918699187
8	1	78625418	79091299	465882	0.00012048918699187
8	1	79102884	79119618	16735	0.00012048918699187
8	1	79157288	79308787	151500	0.00012048918699187
8	1	79335503	79670927	335425	0.00012048918699187
8	1	79688097	79743689	55593	0.00012048918699187
8	1	80000859	80039558	38700	0.00012048918699187
8	1	80143628	80341266	197639	0.00012048918699187
8	1	80668048	80724411	56364	0.00012048918699187
8	1	80893223	80921465	28243	0.00012048918699187
8	1	81280032	81324475	44444	0.00012048918699187
8	1	63010263	63055991	45729	0.000705944842562432
8	1	66532253	66621299	89047	0.000705944842562432
8	1	71019203	71216359	197157	0.000705944842562432
8	1	71905541	72394991	489451	0.000705944842562432
8	1	72721784	72722534	751	0.000705944842562432
8	1	72825963	73162269	336307	0.000705944842562432
8	1	73182389	74360841	1178453	0.000705944842562432
8	1	74545550	74564013	18464	0.000705944842562432
8	1	75126347	75281627	155281	0.000705944842562432
8	1	77681035	77681035	1	0.000705944842562432
8	1	79312048	79334842	22795	0.000705944842562432
8	1	79680133	79686763	6631	0.000705944842562432
8	1	62731202	62800368	69167	0.00372822347607053
8	1	62859851	63009845	149995	0.00372822347607053
8	1	63056014	63398105	342092	0.00372822347607053
8	1	63896853	64013809	116957	0.00372822347607053
8	1	65730349	65828731	98383	0.00372822347607053
8	1	66282673	66526567	243895	0.00372822347607053
8	1	66625182	67069773	444592	0.00372822347607053
8	1	67080503	67349995	269493	0.00372822347607053
8	1	67368536	68143879	775344	0.00372822347607053
8	1	68176129	68398531	222403	0.00372822347607053
8	1	70580596	70952739	372144	0.00372822347607053
8	1	70964372	71014186	49815	0.00372822347607053
8	1	72395521	72721701	326181	0.00372822347607053
8	1	72723226	72824945	101720	0.00372822347607053
8	1	73164308	73178681	14374	0.00372822347607053
8	1	62320124	62484860	164737	0.00889746191681736
8	1	62489334	62727935	238602	0.00889746191681736
8	1	62804662	62856937	52276	0.00889746191681736
8	1	63398872	63894993	496122	0.00889746191681736
8	1	64013822	64330793	316972	0.00889746191681736
8	1	64659571	65432028	772458	0.00889746191681736
8	1	65450320	65730207	279888	0.00889746191681736
8	1	65829146	66271670	442525	0.00889746191681736
8	1	67069978	67076593	6616	0.00889746191681736
8	1	67350321	67364933	14613	0.00889746191681736
8	1	68147568	68175304	27737	0.00889746191681736
8	1	68399673	68588895	189223	0.00889746191681736
8	1	68604866	68906760	301895	0.00889746191681736
8	1	68912433	68941550	29118	0.00889746191681736
8	1	68973700	69018365	44666	0.00889746191681736
8	1	69033084	69759740	726657	0.00889746191681736
8	1	69862842	69863057	216	0.00889746191681736
8	1	70411086	70580117	169032	0.00889746191681736
8	1	70961224	70961514	291	0.00889746191681736
8	1	70963432	70963432	1	0.00889746191681736
9	1	7055253	7138349	83097	0.000390122428991185
9	1	7245009	7303002	57994	0.000390122428991185
9	1	7806697	7937248	130552	0.000390122428991185
9	1	8072995	8241845	168851	0.000390122428991185
9	1	8244354	8310303	65950	0.000390122428991185
9	1	8312601	8829149	516549	0.000390122428991185
9	1	8864704	8901739	37036	0.000390122428991185
9	1	1540026	1766892	226867	0.000734840983606557
9	1	1855513	1861139	5627	0.000734840983606557
9	1	3727380	4008586	281207	0.000734840983606557
9	1	4119707	4329354	209648	0.000734840983606557
9	1	5087087	7055236	1968150	0.000734840983606557
9	1	7138366	7244787	106422	0.000734840983606557
9	1	7305031	7804444	499414	0.000734840983606557
9	1	7937851	8066159	128309	0.000734840983606557
9	1	8241875	8242208	334	0.000734840983606557
9	1	8310322	8310704	383	0.000734840983606557
9	1	8830796	8864311	33516	0.000734840983606557
9	1	8901758	9425231	523474	0.000734840983606557
9	1	10370611	10371980	1370	0.000734840983606557
9	1	35194067	35196349	2283	0.000734840983606557
9	1	35501892	35659280	157389	0.000734840983606557
9	1	35687196	35779571	92376	0.000734840983606557
9	1	35786312	35819300	32989	0.000734840983606557
9	1	35880772	36135424	254653	0.000734840983606557
9	1	36137798	36539264	401467	0.000734840983606557
9	1	36551978	36569094	17117	0.000734840983606557
9	1	789932	962778	172847	0.00425953897672376
9	1	1771831	1853849	82019	0.00425953897672376
9	1	1864897	2674318	809422	0.00425953897672376
9	1	2677012	3726443	1049432	0.00425953897672376
9	1	4008653	4118486	109834	0.00425953897672376
9	1	4334606	4614025	279420	0.00425953897672376
9	1	4619559	5084708	465150	0.00425953897672376
9	1	9425285	9531452	106168	0.00425953897672376
9	1	9575298	9579104	3807	0.00425953897672376
9	1	9760681	9769285	8605	0.00425953897672376
9	1	10063345	10217105	153761	0.00425953897672376
9	1	10347222	10370386	23165	0.00425953897672376
9	1	10372205	10953123	580919	0.00425953897672376
9	1	33119744	33128429	8686	0.00425953897672376
9	1	34609519	34623235	13717	0.00425953897672376
9	1	34660240	35190092	529853	0.00425953897672376
9	1	35196728	35207004	10277	0.00425953897672376
9	1	35278500	35297425	18926	0.00425953897672376
9	1	35312364	35335143	22780	0.00425953897672376
9	1	35470912	35497753	26842	0.00425953897672376
9	1	35662880	35685889	23010	0.00425953897672376
9	1	35780329	35785288	4960	0.00425953897672376
9	1	35825413	35874516	49104	0.00425953897672376
9	1	36137369	36137464	96	0.00425953897672376
9	1	36548127	36548242	116	0.00425953897672376
9	1	36576193	37033159	456967	0.00425953897672376
9	1	37034669	37069836	35168	0.00425953897672376
9	1	965006	1540009	575004	0.0291457803212851
9	1	2676360	2676373	14	0.0291457803212851
9	1	4615931	4616579	649	0.0291457803212851
9	1	9533062	9575039	41978	0.0291457803212851
9	1	9579884	9640335	60452	0.0291457803212851
9	1	9741324	9757273	15950	0.0291457803212851
9	1	9769633	9823724	54092	0.0291457803212851
9	1	9829254	9832295	3042	0.0291457803212851
9	1	10055437	10056363	927	0.0291457803212851
9	1	10217683	10346862	129180	0.0291457803212851
9	1	10954607	11011600	56994	0.0291457803212851
9	1	12531493	12861562	330070	0.0291457803212851
9	1	12873008	13065680	192673	0.0291457803212851
9	1	13069776	13069776	1	0.0291457803212851
9	1	13150361	13183044	32684	0.0291457803212851
9	1	33094979	33115166	20188	0.0291457803212851
9	1	33130640	33261073	130434	0.0291457803212851
9	1	33368648	33388478	19831	0.0291457803212851
9	1	34146645	34146780	136	0.0291457803212851
9	1	34503613	34513917	10305	0.0291457803212851
9	1	34602071	34606527	4457	0.0291457803212851
9	1	34631159	34658015	26857	0.0291457803212851
9	1	35209763	35272967	63205	0.0291457803212851
9	1	35299360	35311356	11997	0.0291457803212851
9	1	35340565	35466064	125500	0.0291457803212851
9	1	37033361	37034617	1257	0.0291457803212851
9	1	37075997	37141508	65512	0.0291457803212851
